Poem Name,Word Type,Word,POS_Tag
pearl,General Word,and,FUNC_conjunction
pearl,Verb,dispelled,ACTION_verb
pearl,General Word,my,ENTITY_possessive
pearl,Noun,pains,ENTITY_nouny
pearl,General Word,.,PUNCTUATION
pearl,General Word,Down,FUNC_inner
pearl,General Word,along,RANGE_locality
pearl,General Word,a,FUNC_determiner
pearl,Noun,stream,ENTITY_noun
pearl,General Word,that,FUNC_determiner
pearl,General Word,continually,MODIFIER
pearl,General Word,flows,ENTITY_oov
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,went in,VerbP
pearl,General Word,bliss,ENTITY_oov
pearl,General Word,",",PUNCTUATION
pearl,General Word,my,ENTITY_possessive
pearl,Noun,brains,ENTITY_nouny
pearl,General Word,brimful,MODIFIER
pearl,General Word,[,PUNCTUATION
pearl,General Word,with,FUNC_inner
pearl,Noun,joy,ENTITY_noun
pearl,General Word,],PUNCTUATION
pearl,General Word,;,PUNCTUATION
pearl,General Word,the,FUNC_determiner
pearl,General Word,farther,MODIFIER
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,followed,ACTION_verb
pearl,General Word,those,FUNC_determiner
pearl,General Word,stream-filled,MODIFIER
pearl,Noun,valleys,ENTITY_nouny
pearl,General Word,",",PUNCTUATION
pearl,General Word,the,FUNC_determiner
pearl,General Word,greater,MODIFIER
pearl,Noun,strength,ENTITY_noun
pearl,General Word,of,FUNC_inner
pearl,Noun,joy,ENTITY_noun
pearl,Verb,constrained,ACTION_verb
pearl,General Word,my,ENTITY_possessive
pearl,Person,Pearl,ENTITY_person
pearl,Verb,lines,ACTION_verb
pearl,General Word,[,PUNCTUATION
pearl,General Word,85,ENTITY_num
pearl,General Word,–,PUNCTUATION
pearl,General Word,128,ENTITY_num
pearl,General Word,],PUNCTUATION
pearl,General Word,,PUNCTUATION
pearl,General Word,"
",PUNCTUATION
pearl,Noun,heart,ENTITY_noun
pearl,General Word,.,PUNCTUATION
pearl,General Word,As,FUNC_inner
pearl,Noun,Fortune,ENTITY_noun
pearl,Verb,proceeds,ACTION_verb
pearl,General Word,where,CLAUSE_WhereQ
pearl,Pronoun,she,ENTITY_pronoun
pearl,Verb,tests,ACTION_verb
pearl,General Word,[,PUNCTUATION
pearl,General Word,a,FUNC_determiner
pearl,Noun,person,ENTITY_noun
pearl,General Word,],PUNCTUATION
pearl,General Word,",",PUNCTUATION
pearl,General Word,whether,FUNC_inter
pearl,Pronoun,she,ENTITY_pronoun
pearl,Verb,sends,ACTION_verb
pearl,Noun,pleasure,ENTITY_noun
pearl,General Word,or,FUNC_conjunction
pearl,General Word,else,MODIFIER
pearl,Noun,pain,ENTITY_noun
pearl,General Word,",",PUNCTUATION
pearl,General Word,the,FUNC_determiner
pearl,Noun,person,ENTITY_noun
pearl,General Word,to,FUNC_inner
pearl,General Word,whom,CLAUSE_WhoQ
pearl,Pronoun,she,ENTITY_pronoun
pearl,Verb,sends,ACTION_verb
pearl,Pronoun,her,ENTITY_pronoun
pearl,Verb,desire,ACTION_verb
pearl,General Word,chances,ENTITY_oov
pearl,General Word,to,FUNC_inner
pearl,Verb,have,ACTION_verb
pearl,General Word,more,QUANTIFIER
pearl,General Word,and,FUNC_conjunction
pearl,General Word,more,QUANTIFIER
pearl,General Word,[,PUNCTUATION
pearl,General Word,of,FUNC_inner
pearl,General Word,the,FUNC_determiner
pearl,Noun,same,ENTITY_noun
pearl,General Word,],PUNCTUATION
pearl,General Word,all,QUANTIFIER
pearl,General Word,the,FUNC_determiner
pearl,Noun,time,ENTITY_noun
pearl,General Word,.,PUNCTUATION
pearl,General Word,There,LOCATION
pearl,General Word,was,AUX
pearl,General Word,more,QUANTIFIER
pearl,Verb,delight,ACTION_verb
pearl,General Word,in,RANGE_locality
pearl,General Word,that,FUNC_determiner
pearl,Noun,scene,ENTITY_noun
pearl,General Word,than,FUNC_inner
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,could,MODAL
pearl,Verb,describe,ACTION_verb
pearl,General Word,even,MODIFIER
pearl,General Word,if,FUNC_inter
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,had,ACTION_verb
pearl,Noun,time,ENTITY_noun
pearl,General Word,",",PUNCTUATION
pearl,General Word,for,FUNC_inner
pearl,General Word,an,FUNC_determiner
pearl,General Word,earthly,MODIFIER
pearl,Noun,heart,ENTITY_noun
pearl,Verb,could,MODAL
pearl,General Word,not,FUNC_negation
pearl,Verb,have,ACTION_verb
pearl,General Word,sufficient,MODIFIER
pearl,Noun,capacity,ENTITY_nouny
pearl,General Word,for,FUNC_inner
pearl,General Word,the tenth,ENTITY_DetPhrase
pearl,Verb,part,ACTION_verb
pearl,General Word,of,FUNC_inner
pearl,General Word,those,FUNC_determiner
pearl,Noun,glad,ENTITY_noun
pearl,General Word,joys,ENTITY_oov
pearl,General Word,.,PUNCTUATION
pearl,General Word,Therefore,FUNC_inter
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,thought,ACTION_verb
pearl,General Word,that,FUNC_determiner
pearl,Noun,paradise,ENTITY_noun
pearl,General Word,was,AUX
pearl,General Word,over,RANGE_locality
pearl,General Word,nearby,MODIFIER
pearl,General Word,those,FUNC_determiner
pearl,General Word,broad,MODIFIER
pearl,Noun,banks,ENTITY_nouny
pearl,General Word,;,PUNCTUATION
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,supposed,ACTION_verb
pearl,General Word,that,FUNC_determiner
pearl,General Word,the,FUNC_determiner
pearl,Noun,water,ENTITY_noun
pearl,General Word,was,AUX
pearl,General Word,a,FUNC_determiner
pearl,Noun,division,ENTITY_nouny
pearl,General Word,between,FUNC_inner
pearl,General Word,pleasure-gardens,MODIFIER
pearl,Verb,laid out,VerbP
pearl,General Word,beside,RANGE_locality
pearl,General Word,pools,ENTITY_oov
pearl,General Word,;,PUNCTUATION
pearl,General Word,beyond,RANGE_locality
pearl,General Word,the,FUNC_determiner
pearl,Noun,brook,ENTITY_noun
pearl,General Word,",",PUNCTUATION
pearl,General Word,somewhere,MODIFIER
pearl,General Word,or,FUNC_conjunction
pearl,General Word,other,MODIFIER
pearl,General Word,",",PUNCTUATION
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,believed,ACTION_verb
pearl,General Word,the,FUNC_determiner
pearl,Noun,city,ENTITY_nouny
pearl,General Word,was,AUX
pearl,General Word,situated,MODIFIER
pearl,General Word,.,PUNCTUATION
pearl,General Word,But,FUNC_inter
pearl,General Word,the,FUNC_determiner
pearl,Noun,water,ENTITY_noun
pearl,General Word,was,AUX
pearl,General Word,deep,MODIFIER
pearl,General Word,",",PUNCTUATION
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,dared,ACTION_verb
pearl,General Word,not,FUNC_negation
pearl,Verb,wade,ACTION_verb
pearl,General Word,",",PUNCTUATION
pearl,General Word,and,FUNC_conjunction
pearl,General Word,all,QUANTIFIER
pearl,General Word,the,FUNC_determiner
pearl,Noun,time,ENTITY_noun
pearl,Pronoun,I,ENTITY_pronoun
pearl,General Word,longed,MODIFIER
pearl,General Word,more,QUANTIFIER
pearl,General Word,and,FUNC_conjunction
pearl,General Word,more,QUANTIFIER
pearl,General Word,.,PUNCTUATION
pearl,General Word,More,QUANTIFIER
pearl,General Word,and,FUNC_conjunction
pearl,General Word,more,QUANTIFIER
pearl,General Word,",",PUNCTUATION
pearl,General Word,and,FUNC_conjunction
pearl,General Word,much,QUANTIFIER
pearl,General Word,more,QUANTIFIER
pearl,General Word,still,MODIFIER
pearl,General Word,",",PUNCTUATION
pearl,Pronoun,I,ENTITY_pronoun
pearl,General Word,longed,MODIFIER
pearl,General Word,to,FUNC_inner
pearl,Verb,see,ACTION_verb
pearl,General Word,beyond,RANGE_locality
pearl,General Word,the,FUNC_determiner
pearl,Noun,brook,ENTITY_noun
pearl,General Word,",",PUNCTUATION
pearl,General Word,for,FUNC_inner
pearl,General Word,if,FUNC_inter
pearl,Pronoun,it,ENTITY_pronoun
pearl,General Word,was,AUX
pearl,General Word,beautiful,MODIFIER
pearl,General Word,where,CLAUSE_WhereQ
pearl,Pronoun,I,ENTITY_pronoun
pearl,General Word,was,AUX
pearl,Verb,walking,ACTION_verb
pearl,General Word,",",PUNCTUATION
pearl,General Word,the,FUNC_determiner
pearl,General Word,farther,MODIFIER
pearl,Noun,land,ENTITY_noun
pearl,General Word,was,AUX
pearl,General Word,still,MODIFIER
pearl,General Word,more,QUANTIFIER
pearl,General Word,lovely,MODIFIER
pearl,Noun,.,ENTITY_nouny
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,stopped,ACTION_verb
pearl,General Word,and,FUNC_conjunction
pearl,Verb,stared,ACTION_verb
pearl,General Word,about,FUNC_inner
pearl,Pronoun,me,ENTITY_pronoun
pearl,General Word,;,PUNCTUATION
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,tried,ACTION_verb
pearl,General Word,hard,MODIFIER
pearl,General Word,to,FUNC_inner
pearl,Verb,find,ACTION_verb
pearl,General Word,a,FUNC_determiner
pearl,Noun,ford,ENTITY_noun
pearl,General Word,",",PUNCTUATION
pearl,General Word,but,FUNC_inter
pearl,General Word,indeed,MODIFIER
pearl,General Word,there,LOCATION
pearl,General Word,were,AUX
pearl,General Word,more,QUANTIFIER
pearl,General Word,perils,ENTITY_oov
pearl,General Word,the,FUNC_determiner
pearl,General Word,further,MODIFIER
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,walked,ACTION_verb
pearl,General Word,along,RANGE_locality
pearl,General Word,the,FUNC_determiner
pearl,Noun,shore,ENTITY_noun
pearl,General Word,.,PUNCTUATION
pearl,General Word,And,FUNC_conjunction
pearl,General Word,all,QUANTIFIER
pearl,General Word,the,FUNC_determiner
pearl,Noun,time,ENTITY_noun
pearl,Pronoun,it,ENTITY_pronoun
pearl,Verb,seemed,ACTION_verb
pearl,General Word,to,FUNC_inner
pearl,Pronoun,me,ENTITY_pronoun
pearl,General Word,that,FUNC_determiner
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,should,MODAL
pearl,General Word,not,FUNC_negation
pearl,Verb,hesitate,ACTION_verb
pearl,General Word,for,FUNC_inner
pearl,General Word,[,PUNCTUATION
pearl,Verb,fear,ACTION_verb
pearl,General Word,of,FUNC_inner
pearl,General Word,],PUNCTUATION
pearl,Noun,harm,ENTITY_noun
pearl,General Word,",",PUNCTUATION
pearl,General Word,where,CLAUSE_WhereQ
pearl,Person,there,ENTITY_person
pearl,General Word,were,AUX
pearl,General Word,such,MODIFIER
pearl,General Word,delightful,MODIFIER
pearl,Noun,joys,ENTITY_nouny
pearl,General Word,.,PUNCTUATION
pearl,General Word,Then,FUNC_inter
pearl,General Word,a,FUNC_determiner
pearl,General Word,new,MODIFIER
pearl,Noun,matter,ENTITY_noun
pearl,Verb,came to,VerbP
pearl,General Word,my,ENTITY_possessive
pearl,Noun,notice,ENTITY_noun
pearl,General Word,",",PUNCTUATION
pearl,General Word,which,CLAUSE_WhichQ
pearl,Verb,moved,ACTION_verb
pearl,General Word,my,ENTITY_possessive
pearl,Noun,mind,ENTITY_noun
pearl,General Word,ever,MODIFIER
pearl,General Word,more,QUANTIFIER
pearl,General Word,and,FUNC_conjunction
pearl,General Word,more,QUANTIFIER
pearl,General Word,.,PUNCTUATION
pearl,General Word,More,QUANTIFIER
pearl,General Word,marvels,ENTITY_oov
pearl,Verb,daunted,ACTION_verb
pearl,General Word,my,ENTITY_possessive
pearl,Noun,mind,ENTITY_noun
pearl,General Word,.,PUNCTUATION
pearl,General Word,Beyond,RANGE_locality
pearl,General Word,that,FUNC_determiner
pearl,General Word,beautiful,MODIFIER
pearl,Noun,water,ENTITY_nouny
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,saw,ACTION_verb
pearl,General Word,a,FUNC_determiner
pearl,Noun,crystal,ENTITY_nouny
pearl,General Word,cliff,ENTITY_oov
pearl,General Word,completely,MODIFIER
pearl,Noun,radiant,ENTITY_nouny
pearl,General Word,:,PUNCTUATION
pearl,General Word,many,QUANTIFIER
pearl,General Word,a,FUNC_determiner
pearl,General Word,glorious,MODIFIER
pearl,Noun,ray,ENTITY_nouny
pearl,General Word,[,PUNCTUATION
pearl,General Word,of,FUNC_inner
pearl,General Word,light,ENTITY_oov
pearl,General Word,],PUNCTUATION
pearl,Verb,rose,ACTION_verb
pearl,General Word,from,FUNC_inner
pearl,Pronoun,it,ENTITY_pronoun
pearl,General Word,.,PUNCTUATION
pearl,General Word,At,FUNC_inner
pearl,General Word,the,FUNC_determiner
pearl,Noun,foot,ENTITY_noun
pearl,General Word,of,FUNC_inner
pearl,Pronoun,it,ENTITY_pronoun
pearl,General Word,sat,TIME_week
pearl,General Word,a,FUNC_determiner
pearl,Noun,child,ENTITY_noun
pearl,General Word,",",PUNCTUATION
pearl,General Word,a,FUNC_determiner
pearl,General Word,courteous,MODIFIER
pearl,Noun,maiden,ENTITY_nouny
pearl,General Word,",",PUNCTUATION
pearl,General Word,most,QUANTIFIER
pearl,General Word,gracious,MODIFIER
pearl,General Word,;,PUNCTUATION
pearl,General Word,her,ENTITY_possessive
pearl,Noun,mantle,ENTITY_noun
pearl,General Word,was,AUX
pearl,Verb,shining,ACTION_verb
pearl,General Word,white,MODIFIER
pearl,General Word,;,PUNCTUATION
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,knew,ACTION_verb
pearl,General Word,her,ENTITY_possessive
pearl,General Word,well,MODIFIER
pearl,General Word,;,PUNCTUATION
pearl,Pronoun,I,ENTITY_pronoun
pearl,General Word,had,ASPECT
pearl,Verb,seen,ACTION_verb
pearl,Pronoun,her,ENTITY_pronoun
pearl,General Word,before,RANGE_period
pearl,General Word,.,PUNCTUATION
pearl,General Word,That,FUNC_determiner
pearl,General Word,fair,MODIFIER
pearl,Noun,maiden,ENTITY_nouny
pearl,General Word,at,FUNC_inner
pearl,General Word,the,FUNC_determiner
pearl,Noun,foot,ENTITY_noun
pearl,General Word,of,FUNC_inner
pearl,General Word,the,FUNC_determiner
pearl,Noun,cliff,ENTITY_nouny
pearl,Verb,shone,ACTION_verb
pearl,General Word,like,AUX
pearl,Verb,glistening,ACTION_verb
pearl,General Word,gold,ENTITY_oov
pearl,General Word,which,CLAUSE_WhichQ
pearl,General Word,has,ASPECT
pearl,General Word,been,AUX
pearl,Verb,cut,ACTION_verb
pearl,General Word,.,PUNCTUATION
pearl,General Word,For,FUNC_inner
pearl,General Word,a,FUNC_determiner
pearl,General Word,long,MODIFIER
pearl,Noun,time,ENTITY_nouny
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,looked,ACTION_verb
pearl,General Word,towards,FUNC_inner
pearl,Pronoun,her,ENTITY_pronoun
pearl,General Word,there,LOCATION
pearl,General Word,;,PUNCTUATION
pearl,General Word,the,FUNC_determiner
pearl,Noun,longer,ENTITY_noun
pearl,General Word,[,PUNCTUATION
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,looked,ACTION_verb
pearl,General Word,],PUNCTUATION
pearl,General Word,",",PUNCTUATION
pearl,General Word,the,FUNC_determiner
pearl,General Word,more,QUANTIFIER
pearl,General Word,and,FUNC_conjunction
pearl,General Word,more,QUANTIFIER
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,knew,ACTION_verb
pearl,Pronoun,her,ENTITY_pronoun
pearl,General Word,.,PUNCTUATION
pearl,General Word,The,FUNC_determiner
pearl,General Word,more,QUANTIFIER
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,scrutinized,ACTION_verb
pearl,General Word,her,ENTITY_possessive
pearl,General Word,fair,MODIFIER
pearl,Noun,face,ENTITY_nouny
pearl,General Word,",",PUNCTUATION
pearl,General Word,when,CLAUSE_WhenQ
pearl,Pronoun,I,ENTITY_pronoun
pearl,General Word,had,ASPECT
pearl,Verb,noticed,ACTION_verb
pearl,General Word,her,ENTITY_possessive
pearl,Noun,noble,ENTITY_nouny
pearl,Verb,form,ACTION_verb
pearl,General Word,",",PUNCTUATION
pearl,General Word,such,MODIFIER
pearl,Noun,gladdening,ENTITY_nouny
pearl,Noun,exultation,ENTITY_nouny
pearl,Verb,swept,ACTION_verb
pearl,General Word,to,FUNC_inner
pearl,Pronoun,me,ENTITY_pronoun
pearl,General Word,as,FUNC_inner
pearl,General Word,had,ASPECT
pearl,General Word,been,AUX
pearl,General Word,but,FUNC_inter
pearl,General Word,little,MODIFIER
pearl,Verb,wont,ACTION_verb
pearl,General Word,to,FUNC_inner
pearl,Verb,do,ACTION_verb
pearl,General Word,so,MODIFIER
pearl,General Word,before,RANGE_period
pearl,General Word,.,PUNCTUATION
pearl,Noun,Desire,ENTITY_noun
pearl,Verb,urged,ACTION_verb
pearl,Pronoun,me,ENTITY_pronoun
pearl,General Word,to,FUNC_inner
pearl,Verb,call,ACTION_verb
pearl,Pronoun,her,ENTITY_pronoun
pearl,General Word,",",PUNCTUATION
pearl,General Word,but,FUNC_inter
pearl,Noun,confusion,ENTITY_nouny
pearl,Verb,dealt,ACTION_verb
pearl,General Word,my,ENTITY_possessive
pearl,Noun,heart,ENTITY_noun
pearl,General Word,a,FUNC_determiner
pearl,Noun,blow,ENTITY_nouny
pearl,General Word,.,PUNCTUATION
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,saw,ACTION_verb
pearl,Pronoun,her,ENTITY_pronoun
pearl,General Word,in,RANGE_locality
pearl,General Word,so strange,ModifierP
pearl,General Word,a,FUNC_determiner
pearl,Noun,place,ENTITY_noun
pearl,General Word,–,PUNCTUATION
pearl,General Word,such,MODIFIER
pearl,General Word,a,FUNC_determiner
pearl,Noun,shock,ENTITY_noun
pearl,Verb,might,MODAL
pearl,General Word,well,MODIFIER
pearl,Noun,stun,ENTITY_nouny
pearl,General Word,my,ENTITY_possessive
pearl,Noun,heart,ENTITY_noun
pearl,General Word,.,PUNCTUATION
pearl,General Word,Then,FUNC_inter
pearl,Pronoun,she,ENTITY_pronoun
pearl,Verb,raised,ACTION_verb
pearl,General Word,her,ENTITY_possessive
pearl,General Word,fair,MODIFIER
pearl,Noun,forehead,ENTITY_nouny
pearl,General Word,",",PUNCTUATION
pearl,Pronoun,her,ENTITY_pronoun
pearl,Verb,face,ACTION_verb
pearl,General Word,as,FUNC_inner
pearl,General Word,white,MODIFIER
pearl,General Word,as,FUNC_inner
pearl,Noun,smooth,ENTITY_noun
pearl,Noun,ivory,ENTITY_nouny
pearl,General Word,:,PUNCTUATION
pearl,General Word,that,FUNC_determiner
pearl,Verb,stung,ACTION_verb
pearl,General Word,my,ENTITY_possessive
pearl,Noun,heart,ENTITY_noun
pearl,General Word,into,RANGE_locality
pearl,Verb,bewildered,ACTION_verb
pearl,Noun,amazement,ENTITY_nouny
pearl,General Word,",",PUNCTUATION
pearl,General Word,and,FUNC_conjunction
pearl,General Word,always,TIME_justtime
pearl,General Word,the,FUNC_determiner
pearl,Noun,longer,ENTITY_noun
pearl,General Word,",",PUNCTUATION
pearl,General Word,the,FUNC_determiner
pearl,General Word,more,QUANTIFIER
pearl,General Word,and,FUNC_conjunction
pearl,General Word,more,QUANTIFIER
pearl,General Word,.,PUNCTUATION
pearl,Person,Pearl,ENTITY_person
pearl,Verb,lines,ACTION_verb
pearl,General Word,[,PUNCTUATION
pearl,General Word,129,ENTITY_num
pearl,General Word,–,PUNCTUATION
pearl,General Word,80,ENTITY_num
pearl,General Word,],PUNCTUATION
pearl,General Word,"
",PUNCTUATION
pearl,General Word,IV,MODIFIER
pearl,General Word,My,ENTITY_possessive
pearl,Noun,fear,ENTITY_noun
pearl,Verb,grew,ACTION_verb
pearl,General Word,greater,MODIFIER
pearl,General Word,than,FUNC_inner
pearl,General Word,my,ENTITY_possessive
pearl,Noun,longing,ENTITY_nouny
pearl,General Word,[,PUNCTUATION
pearl,Verb,lit,ACTION_verb
pearl,General Word,.,PUNCTUATION
pearl,General Word,than,FUNC_inner
pearl,Pronoun,I,ENTITY_pronoun
pearl,General Word,longed,MODIFIER
pearl,General Word,],PUNCTUATION
pearl,General Word,:,PUNCTUATION
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,stood,ACTION_verb
pearl,General Word,quite silent,ModifierP
pearl,General Word,and,FUNC_conjunction
pearl,General Word,dared,MODIFIER
pearl,General Word,not,FUNC_negation
pearl,Verb,call,ACTION_verb
pearl,General Word,;,PUNCTUATION
pearl,General Word,with,FUNC_inner
pearl,General Word,eyes,ENTITY_oov
pearl,Verb,open,ACTION_verb
pearl,General Word,and,FUNC_conjunction
pearl,Noun,mouth,ENTITY_noun
pearl,General Word,completely,MODIFIER
pearl,Verb,closed,ACTION_verb
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,stood,ACTION_verb
pearl,General Word,as,FUNC_inner
pearl,General Word,meek,ENTITY_oov
pearl,General Word,as,FUNC_inner
pearl,General Word,a,FUNC_determiner
pearl,Noun,hawk,ENTITY_noun
pearl,General Word,in,RANGE_locality
pearl,General Word,hall,ENTITY_oov
pearl,General Word,.,PUNCTUATION
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,thought,ACTION_verb
pearl,General Word,that,FUNC_determiner
pearl,Noun,quarry,ENTITY_noun
pearl,General Word,was,AUX
pearl,General Word,spiritual,MODIFIER
pearl,General Word,;,PUNCTUATION
pearl,Pronoun,I,ENTITY_pronoun
pearl,General Word,was,AUX
pearl,General Word,afraid,MODIFIER
pearl,General Word,about,FUNC_inner
pearl,General Word,what,CLAUSE_WhatQ
pearl,Verb,might,MODAL
pearl,Verb,happen,ACTION_verb
pearl,General Word,",",PUNCTUATION
pearl,General Word,in,RANGE_locality
pearl,Noun,case,ENTITY_noun
pearl,Pronoun,she,ENTITY_pronoun
pearl,General Word,whom,CLAUSE_WhoQ
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,beheld,ACTION_verb
pearl,General Word,there,LOCATION
pearl,Verb,eluded,ACTION_verb
pearl,Pronoun,me,ENTITY_pronoun
pearl,General Word,before,RANGE_period
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,could,MODAL
pearl,Verb,stop,ACTION_verb
pearl,Pronoun,her,ENTITY_pronoun
pearl,General Word,for,FUNC_inner
pearl,General Word,a,FUNC_determiner
pearl,Noun,meeting,ENTITY_nouny
pearl,General Word,.,PUNCTUATION
pearl,General Word,That,FUNC_determiner
pearl,Noun,gracious,ENTITY_noun
pearl,General Word,",",PUNCTUATION
pearl,General Word,flawless,MODIFIER
pearl,General Word,fair,MODIFIER
pearl,Noun,maiden,ENTITY_nouny
pearl,General Word,",",PUNCTUATION
pearl,General Word,so,FUNC_inter
pearl,Verb,smooth,ACTION_verb
pearl,General Word,",",PUNCTUATION
pearl,General Word,so slim,ModifierP
pearl,General Word,",",PUNCTUATION
pearl,General Word,so becomingly,ModifierP
pearl,General Word,slender,MODIFIER
pearl,General Word,",",PUNCTUATION
pearl,General Word,stands,ENTITY_oov
pearl,General Word,up,FUNC_inner
pearl,General Word,in,RANGE_locality
pearl,General Word,her,ENTITY_possessive
pearl,General Word,royal,MODIFIER
pearl,Noun,array,ENTITY_noun
pearl,General Word,",",PUNCTUATION
pearl,General Word,a,FUNC_determiner
pearl,General Word,precious,MODIFIER
pearl,Noun,being,ENTITY_nouny
pearl,General Word,adorned,MODIFIER
pearl,General Word,with,FUNC_inner
pearl,General Word,pearls,ENTITY_oov
pearl,General Word,.,PUNCTUATION
pearl,General Word,There,LOCATION
pearl,General Word,by,FUNC_inner
pearl,Noun,grace,ENTITY_noun
pearl,General Word,one,ENTITY_num
pearl,Verb,could,MODAL
pearl,General Word,have,ASPECT
pearl,Verb,seen,ACTION_verb
pearl,General Word,pearls,ENTITY_oov
pearl,General Word,of,FUNC_inner
pearl,General Word,royal,MODIFIER
pearl,General Word,worth,MODIFIER
pearl,General Word,set,ENTITY_oov
pearl,General Word,",",PUNCTUATION
pearl,General Word,when,CLAUSE_WhenQ
pearl,General Word,that,FUNC_determiner
pearl,General Word,[,PUNCTUATION
pearl,General Word,one,ENTITY_num
pearl,General Word,],PUNCTUATION
pearl,General Word,fresh,MODIFIER
pearl,General Word,as,FUNC_inner
pearl,General Word,fleur-de-lys,MODIFIER
pearl,Verb,came,ACTION_verb
pearl,General Word,directly,MODIFIER
pearl,General Word,down,FUNC_inner
pearl,General Word,the,FUNC_determiner
pearl,Noun,slope,ENTITY_nouny
pearl,General Word,.,PUNCTUATION
pearl,Pronoun,Her,ENTITY_pronoun
pearl,Verb,fine,ACTION_verb
pearl,General Word,linen,ENTITY_oov
pearl,General Word,[,PUNCTUATION
pearl,Noun,garment,ENTITY_nouny
pearl,General Word,],PUNCTUATION
pearl,General Word,was,CLAUSE_YesNoQ
pearl,General Word,all,QUANTIFIER
pearl,General Word,shining,ENTITY_oov
pearl,General Word,white,MODIFIER
pearl,General Word,",",PUNCTUATION
pearl,Verb,open,ACTION_verb
pearl,General Word,at,FUNC_inner
pearl,General Word,the,FUNC_determiner
pearl,Noun,sides,ENTITY_nouny
pearl,General Word,",",PUNCTUATION
pearl,General Word,and,FUNC_conjunction
pearl,General Word,beautifully,MODIFIER
pearl,Verb,bound,ACTION_verb
pearl,General Word,with,FUNC_inner
pearl,General Word,the,FUNC_determiner
pearl,General Word,finest,MODIFIER
pearl,Noun,pearls,ENTITY_nouny
pearl,General Word,",",PUNCTUATION
pearl,General Word,in,RANGE_locality
pearl,General Word,my,ENTITY_possessive
pearl,Noun,opinion,ENTITY_noun
pearl,General Word,",",PUNCTUATION
pearl,General Word,that,FUNC_determiner
pearl,Pronoun,I,ENTITY_pronoun
pearl,General Word,ever,MODIFIER
pearl,Verb,saw,ACTION_verb
pearl,General Word,yet,FUNC_inter
pearl,General Word,with,FUNC_inner
pearl,General Word,my,ENTITY_possessive
pearl,Noun,eyes,ENTITY_nouny
pearl,General Word,;,PUNCTUATION
pearl,General Word,with,FUNC_inner
pearl,General Word,large,MODIFIER
pearl,Noun,hanging,ENTITY_nouny
pearl,General Word,sleeves,ENTITY_oov
pearl,General Word,",",PUNCTUATION
pearl,Pronoun,I,ENTITY_pronoun
pearl,Verb,know,ACTION_verb
pearl,General Word,and,FUNC_conjunction
pearl,Verb,believe,ACTION_verb
pearl,General Word,",",PUNCTUATION
pearl,Verb,decorated,ACTION_verb
pearl,General Word,and,FUNC_conjunction
pearl,General Word,adorned,MODIFIER
pearl,General Word,with,FUNC_inner
pearl,Noun,double,ENTITY_noun
pearl,General Word,pearls,ENTITY_oov
pearl,General Word,;,PUNCTUATION
pearl,General Word,her,ENTITY_possessive
pearl,General Word,bright,MODIFIER
pearl,Noun,gown,ENTITY_nouny
pearl,General Word,to,FUNC_inner
pearl,Noun,match,ENTITY_noun
pearl,General Word,",",PUNCTUATION
pearl,General Word,all,QUANTIFIER
pearl,Verb,arrayed,ACTION_verb
pearl,General Word,about,FUNC_inner
pearl,General Word,with,FUNC_inner
pearl,General Word,precious,MODIFIER
pearl,Noun,pearls,ENTITY_nouny
pearl,General Word,.,PUNCTUATION
pearl,General Word,That,FUNC_determiner
pearl,Noun,girl,ENTITY_nouny
pearl,General Word,also,MODIFIER
pearl,Verb,wore,ACTION_verb
pearl,General Word,a,FUNC_determiner
pearl,General Word,decorated,MODIFIER
pearl,Noun,crown,ENTITY_nouny
pearl,General Word,of,FUNC_inner
pearl,General Word,pearls,ENTITY_oov
pearl,General Word,and,FUNC_conjunction
pearl,General Word,no,FUNC_negation
pearl,General Word,other,MODIFIER
pearl,Noun,stone,ENTITY_nouny
pearl,General Word,",",PUNCTUATION
pearl,General Word,with,FUNC_inner
pearl,General Word,high,MODIFIER
pearl,Noun,pinnacles,ENTITY_nouny
pearl,General Word,of,FUNC_inner
pearl,General Word,clear,MODIFIER
